WigleWifi-1.4,appRelease=2.64,model=M2006C3MNG,release=10,device=angelican,display=QP1A.190711.020,board=angelican,brand=Redmi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
76:4d:28:63:21:f0,PRIVATE,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:07,9,-72,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
74:4d:28:63:21:f0,FREE-WIFI-ZONE,[ESS],2022-08-26 22:12:07,9,-73,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
88:c3:97:e8:4e:87,Xiaomi_4E86,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:07,11,-79,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
0a:18:d6:6d:a6:55,POSsystem,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:12:07,13,-79,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
74:4d:28:63:45:d0,FREE-WIFI-ZONE,[ESS],2022-08-26 22:12:07,6,-84,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
a0:57:e3:66:e5:a4,WLAN1-378N55,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:12:07,1,-85,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
70:4f:57:f9:0e:a0,maranet 2.4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:07,1,-88,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
c8:3a:35:0b:32:b8,Tenda_0B32B8,[WPA-PSK-CCMP][ESS],2022-08-26 22:12:07,8,-89,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
74:4d:28:62:10:e4,FREE-WIFI-ZONE,[ESS],2022-08-26 22:12:07,1,-91,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
10:fe:ed:f8:d6:1e,Skalsky1,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:07,11,-91,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
e4:18:6b:d8:77:93,CENTRUM,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:07,13,-94,50.66691000000001,14.017190000000001,210.8,1.399999976158142,WIFI
ec:08:6b:77:70:bc,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,7,-57,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
10:44:00:60:24:45,HUAWEI-B310-2445,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,10,-58,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
5c:f4:ab:13:46:93,Internet_90,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,10,-72,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
d4:3d:f3:72:49:d1,O2-Internet-281,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,8,-77,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
80:8c:97:e6:d1:89,Kanapka,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,1,-84,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
80:8c:97:de:1c:b7,letec46,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,1,-84,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
00:31:92:d4:3e:1f,TP-Link_3E1F,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,3,-86,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
2e:c8:1b:00:52:f1,Lapacka,[ESS],2022-08-26 22:12:27,7,-86,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
2c:c8:1b:00:52:f0,Zumpa_Office,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,7,-87,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
2e:c8:1b:00:52:f0,Zumpa,[ESS],2022-08-26 22:12:27,7,-87,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
c6:ad:34:b0:03:40,Zumpa,[ESS],2022-08-26 22:12:27,9,-87,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
5c:f4:ab:1a:2c:1b,Internet_18,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:27,13,-87,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
c4:ad:34:b0:03:40,Zumpa_Office,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,9,-88,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
12:06:45:81:96:d9,cafeKlise,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS],2022-08-26 22:12:27,1,-89,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
04:95:e6:11:f2:d8,WifiByt3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,3,-91,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
38:a6:59:eb:c4:c6,T-6AUcx6,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:27,10,-91,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
cc:2d:e0:6f:5f:d8,Trafika 2G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:27,1,-92,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
58:d9:d5:cd:3d:61,Tenda_CD3D,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:27,4,-92,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
b0:95:75:42:29:6d,TP-Link_296D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:27,5,-92,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
c6:ad:34:b0:03:41,Lapacka,[ESS],2022-08-26 22:12:27,9,-92,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
50:c7:bf:f9:52:9d,Internet_2,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:27,10,-96,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,WIFI
23002_1511_105137097,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:12:27,100,-113,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,GSM
23002_1511_105137097,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:12:27,100,-72,50.668490000000006,14.017091666666666,209.1,1.2999999523162842,GSM
aa:2b:b0:26:05:5b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,8,-79,50.66880833333333,14.020151666666667,201,2,WIFI
00:31:92:a3:8e:6a,Vanoce,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2022-08-26 22:12:51,5,-81,50.66880833333333,14.020151666666667,201,2,WIFI
6a:c9:e3:1e:84:99,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,2,-83,50.66880833333333,14.020151666666667,201,2,WIFI
c0:c9:e3:1e:84:97,TP-Link_8498,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,2,-84,50.66880833333333,14.020151666666667,201,2,WIFI
12:31:92:a3:8e:6a,,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2022-08-26 22:12:51,5,-85,50.66880833333333,14.020151666666667,201,2,WIFI
a4:2b:b0:26:05:5b,Pevnost-Boyard-n,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:51,8,-85,50.66880833333333,14.020151666666667,201,2,WIFI
a0:63:91:bf:f1:2b,Kaja_EXT,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:51,11,-85,50.66880833333333,14.020151666666667,201,2,WIFI
c0:06:c3:f9:45:1a,TP-Link_451A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,3,-86,50.66880833333333,14.020151666666667,201,2,WIFI
44:00:4d:48:81:b0,HUAWEI-2p57,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,11,-86,50.66880833333333,14.020151666666667,201,2,WIFI
e8:65:d4:45:62:59,Lemanovi,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,1,-87,50.66880833333333,14.020151666666667,201,2,WIFI
b8:69:f4:36:fe:ea,ctecky,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:51,4,-87,50.66880833333333,14.020151666666667,201,2,WIFI
bc:ee:7b:6d:93:98,2001,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,1,-89,50.66880833333333,14.020151666666667,201,2,WIFI
2c:4d:54:95:fa:20,2003,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,9,-89,50.66880833333333,14.020151666666667,201,2,WIFI
b0:be:76:05:53:1a,PM,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,9,-89,50.66880833333333,14.020151666666667,201,2,WIFI
d4:b7:09:04:57:c8,Kaja,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:51,11,-89,50.66880833333333,14.020151666666667,201,2,WIFI
8c:85:80:31:07:c9,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,2,-92,50.66880833333333,14.020151666666667,201,2,WIFI
e4:be:ed:b8:fa:dc,netis_B8FADC,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:51,3,-94,50.66880833333333,14.020151666666667,201,2,WIFI
2a:ee:52:e4:d3:69,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:51,11,-94,50.66880833333333,14.020151666666667,201,2,WIFI
c8:3a:35:09:6e:88,Tenda_096E88,[WPA-PSK-CCMP][ESS],2022-08-26 22:12:51,1,-96,50.66880833333333,14.020151666666667,201,2,WIFI
5c:f4:ab:17:86:c3,Internet_C0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,1,-96,50.66880833333333,14.020151666666667,201,2,WIFI
e8:65:d4:20:45:d1,Tenda_2045D0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:12:51,1,-96,50.66880833333333,14.020151666666667,201,2,WIFI
5c:f4:ab:00:e3:1b,Internet_18,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:51,11,-96,50.66880833333333,14.020151666666667,201,2,WIFI
23002_1511_105137096,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:12:51,100,-113,50.66880833333333,14.020151666666667,201,2,GSM
23002_1511_105137096,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:12:51,100,-96,50.66880833333333,14.020151666666667,201,2,GSM
a4:2b:b0:26:05:5b,Pevnost-Boyard-n,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:52,8,-77,50.668818333333334,14.020315000000002,200.3,2,WIFI
b0:be:76:05:53:1a,PM,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:52,9,-77,50.668818333333334,14.020315000000002,200.3,2,WIFI
c0:06:c3:f9:45:1a,TP-Link_451A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:52,3,-79,50.668818333333334,14.020315000000002,200.3,2,WIFI
12:31:92:a3:8e:6a,,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2022-08-26 22:12:52,5,-79,50.668818333333334,14.020315000000002,200.3,2,WIFI
e8:65:d4:45:62:51,Lemanovi,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:52,6,-80,50.668818333333334,14.020315000000002,200.3,2,WIFI
d4:b7:09:04:57:c8,Kaja,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:12:52,11,-82,50.668818333333334,14.020315000000002,200.3,2,WIFI
c2:06:c3:e9:45:1a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:52,3,-87,50.668818333333334,14.020315000000002,200.3,2,WIFI
c8:3a:35:09:6e:88,Tenda_096E88,[WPA-PSK-CCMP][ESS],2022-08-26 22:12:52,1,-89,50.668818333333334,14.020315000000002,200.3,2,WIFI
f0:79:59:d3:ed:54,FBI_car_42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:52,8,-89,50.668818333333334,14.020315000000002,200.3,2,WIFI
18:d6:c7:85:f4:8d,Glik TP horni,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:52,5,-90,50.668818333333334,14.020315000000002,200.3,2,WIFI
44:00:4d:48:81:e4,Homenet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:12:52,11,-91,50.668818333333334,14.020315000000002,200.3,2,WIFI
00:27:19:e0:5f:30,Robert Sabina,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:12:52,4,-95,50.668818333333334,14.020315000000002,200.3,2,WIFI
6e:ff:7b:3f:5d:9a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:12:52,4,-98,50.668818333333334,14.020315000000002,200.3,2,WIFI
10:27:f5:36:9c:ec,WEST1DV,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:12:52,11,-98,50.668818333333334,14.020315000000002,200.3,2,WIFI
b0:4e:26:1d:65:4f,TP-Link_6550,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,1,-72,50.66836,14.022945,185.9,2,WIFI
b8:69:f4:84:39:78,Zivalka 2G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,11,-78,50.66836,14.022945,185.9,2,WIFI
80:8c:97:ce:34:1a,O2 standak,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,6,-79,50.66836,14.022945,185.9,2,WIFI
10:fe:ed:2b:8a:fa,105330.AMIGONET.CZ,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS],2022-08-26 22:13:11,1,-80,50.66836,14.022945,185.9,2,WIFI
74:da:88:42:ce:a8,Laduska,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,2,-80,50.66836,14.022945,185.9,2,WIFI
34:36:54:d2:97:3b,O2-Internet-224,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,6,-80,50.66836,14.022945,185.9,2,WIFI
2c:59:e5:f9:b9:3c,HP-Print-3C-Deskjet 3520 series,[ESS],2022-08-26 22:13:11,6,-80,50.66836,14.022945,185.9,2,WIFI
c2:06:c3:e8:ed:a2,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,3,-82,50.66836,14.022945,185.9,2,WIFI
44:fb:5a:ec:c0:eb,O2-Internet-071,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:13:11,9,-82,50.66836,14.022945,185.9,2,WIFI
80:8c:97:de:f9:03,evaatomas,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,8,-82,50.66836,14.022945,185.9,2,WIFI
68:d7:9a:5a:2e:70,Wifi-ZS-PALACHOVA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,6,-84,50.66836,14.022945,185.9,2,WIFI
34:ce:00:5c:c6:db,XiMi Padavan,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,6,-84,50.66836,14.022945,185.9,2,WIFI
6a:d7:9a:3a:2e:70,Wifi_pala-tablet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,6,-85,50.66836,14.022945,185.9,2,WIFI
b0:48:7a:c0:34:6a,160210.AMIGONET.CZ,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,9,-85,50.66836,14.022945,185.9,2,WIFI
32:cd:a7:95:4e:c9,DIRECT-JiC460 Series,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:11,8,-86,50.66836,14.022945,185.9,2,WIFI
ec:be:dd:2d:30:3a,T-E2bZHl,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:11,11,-88,50.66836,14.022945,185.9,2,WIFI
6a:d7:9a:3a:36:77,Wifi_pala-tablet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:11,1,-92,50.66836,14.022945,185.9,2,WIFI
38:72:c0:d4:a1:73,Kawasaki,[WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:11,10,-97,50.66836,14.022945,185.9,2,WIFI
23002_1511_104973258,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:11,100,-113,50.66836,14.022945,185.9,2,GSM
23002_1511_104973258,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:11,100,-108,50.66836,14.022945,185.9,2,GSM
00:80:98:f8:ce:52,,Uncategorized;10,2022-08-26 22:13:14,7936,-92,50.66827,14.02319,184.7,4,BT
38:a6:59:eb:fc:26,T-NUxa64,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:14,4,-79,50.66827,14.02319,184.7,4,WIFI
6a:d7:9a:3a:2a:b6,Wifi_pala-tablet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-84,50.66827,14.02319,184.7,4,WIFI
98:de:d0:50:ea:e6,PL_doma,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:14,2,-84,50.66827,14.02319,184.7,4,WIFI
6a:d7:9a:2a:2a:b6,Wifi_zspalachova,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-87,50.66827,14.02319,184.7,4,WIFI
6a:d7:9a:4a:2a:b6,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-88,50.66827,14.02319,184.7,4,WIFI
68:d7:9a:5a:2a:b6,Wifi-ZS-PALACHOVA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-91,50.66827,14.02319,184.7,4,WIFI
34:e8:94:10:a2:60,PL_doma,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:14,2,-91,50.66827,14.02319,184.7,4,WIFI
68:ff:7b:ab:1d:d3,104299 Amigo 2_4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:14,5,-91,50.66827,14.02319,184.7,4,WIFI
b8:69:f4:c0:0e:50,Ruby 2G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-92,50.66827,14.02319,184.7,4,WIFI
bc:0f:9a:f2:a3:e1,dlink-A3DF,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:13:14,1,-93,50.66827,14.02319,184.7,4,WIFI
be:0f:9a:f2:a3:e1,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:14,1,-94,50.66827,14.02319,184.7,4,WIFI
f4:f2:6d:45:b1:ee,TP-LINK_B1EE,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:14,2,-97,50.66827,14.02319,184.7,4,WIFI
5c:f4:ab:04:24:e3,Internet_E0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:16,12,-95,50.66825333333333,14.023235,184.7,3.9000000953674316,WIFI
00:80:98:f8:cd:a3,,Uncategorized;10,2022-08-26 22:13:17,7936,-79,50.668218333333336,14.02337,184.7,3.799999952316284,BT
6a:d7:9a:1a:2a:b6,Wifi-Student,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:18,1,-94,50.66815,14.023528333333335,184.7,3.5,WIFI
bc:cf:4f:b0:02:40,Internet_0241,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:18,9,-95,50.66815,14.023528333333335,184.7,3.5,WIFI
e4:75:dc:32:e4:f9,[LG] webOS TV OLED65BX3LB,Display/Speaker;10,2022-08-26 22:13:19,1084,-94,50.66810666666667,14.023635000000002,184.7,3.5,BT
6c:b7:49:6c:4e:d6,WLAN1-BBDB6H,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:13:19,10,-87,50.66810666666667,14.023635000000002,184.7,3.5,WIFI
34:e8:94:10:b2:6c,TP-LINK_B26C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:20,3,-89,50.66806,14.023738333333332,184.7,3.4000000953674316,WIFI
34:e8:94:10:b2:6c,TP-LINK_B26C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:22,3,-81,50.66791666666666,14.024006666666667,184.5,3.200000047683716,WIFI
84:16:f9:e4:64:60,TP-LINK_6460,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:22,2,-91,50.66791666666666,14.024006666666667,184.5,3.200000047683716,WIFI
23002_1511_104973258,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:22,100,-113,50.66791666666666,14.024006666666667,184.5,3.200000047683716,GSM
23002_1511_104973258,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:22,100,-108,50.66791666666666,14.024006666666667,184.5,3.200000047683716,GSM
70:54:b4:02:bd:71,JVC TV,Display/Speaker;10,2022-08-26 22:13:23,1084,-93,50.66782333333334,14.024144999999999,184.5,3,BT
18:bb:26:aa:b9:db,SML-5442TW,null;10,2022-08-26 22:13:23,284,-100,50.66782333333334,14.024144999999999,184.5,3,BT
80:8c:97:de:c7:d3,kika,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:23,11,-81,50.66782333333334,14.024144999999999,184.5,3,WIFI
c4:e5:32:ea:05:77,[LG] webOS TV UP78003LB,Display/Speaker;10,2022-08-26 22:13:24,1084,-90,50.667748333333336,14.024263333333332,184.6,2.9000000953674316,BT
e4:be:ed:11:fc:6c,Klarinka,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:13:24,10,-94,50.667748333333336,14.024263333333332,184.6,2.9000000953674316,WIFI
23002_1511_104973158,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:24,1404,-113,50.667748333333336,14.024263333333332,184.6,2.9000000953674316,GSM
23002_1511_104973158,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:13:24,1404,-102,50.667748333333336,14.024263333333332,184.6,2.9000000953674316,GSM
70:54:b4:fe:f9:cb,HITACHI_70:54:B4:FE:F9:CB,Display/Speaker;10,2022-08-26 22:13:24,1084,-82,50.667748333333336,14.024263333333332,184.6,2.9000000953674316,BT
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:13:25,0,-93,50.66766833333333,14.024386666666665,184.2,2.799999952316284,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:13:25,0,-97,50.66766833333333,14.024386666666665,184.2,2.799999952316284,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:13:25,0,-94,50.66766833333333,14.024386666666665,184.2,2.799999952316284,BLE
18:bb:26:9f:a4:b2,,null;10,2022-08-26 22:13:25,284,-93,50.66766833333333,14.024386666666665,184.2,2.799999952316284,BT
00:31:92:ce:c5:72,TP-Link_C572,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:13:25,7,-77,50.66766833333333,14.024386666666665,184.2,2.799999952316284,WIFI
80:8c:97:df:f4:db,Dasa-wifi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:25,6,-79,50.66766833333333,14.024386666666665,184.2,2.799999952316284,WIFI
06:31:92:ce:c5:72,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:13:25,7,-82,50.66766833333333,14.024386666666665,184.2,2.799999952316284,WIFI
84:16:f9:e4:64:60,TP-LINK_6460,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:13:25,2,-85,50.66766833333333,14.024386666666665,184.2,2.799999952316284,WIFI
e4:be:ed:0f:17:8d,Filas,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:13:25,6,-88,50.66766833333333,14.024386666666665,184.2,2.799999952316284,WIFI
ec:9c:32:65:ac:26,SML-5442TW,null;10,2022-08-26 22:13:26,284,-91,50.667588333333335,14.024508333333332,183.7,2.700000047683716,BT
